image,img_w,img_h,x,y,w,h,subset
a0e17ca0d14deb.jpg,997,997,3,55,994,681,train
3e69ea5a707780.jpg,3504,3504,1654,1106,350,320,train
75cfe29a5ac5f1.jpg,661,661,244,260,65,49,train
8d698d49edadd0.jpg,749,749,12,123,719,344,train
1bb76ad9bf58d7.jpg,3292,3292,2111,7,417,227,train
19b4eae2c0892c.jpg,1822,1822,0,215,260,192,train
9e842b28c6eefd.jpg,2065,2065,894,397,373,282,train
3c859f110b9389.jpg,3504,3504,1608,674,432,368,train
661e19a05e7893.jpg,2869,2869,1576,564,520,186,train
79a94675d2f362.jpg,3504,3504,842,490,1334,777,train
80aa80a34efe2b.jpg,3599,3599,1399,590,892,878,train
b1cb6bed6103e3.jpg,3456,3456,1387,615,408,362,train
e5fa314070a641.jpg,3504,3504,1583,1106,492,391,train
d6937ac7fed432.jpg,3599,3599,1047,1076,221,88,train
82df2f4518a36e.jpg,605,605,4,8,598,594,train
22d2ce00a8d90f.jpg,3599,3599,1076,163,531,237,train
2aa16d36ee492c.jpg,3599,3599,1143,685,534,240,train
af41cd5823312b.jpg,1883,1883,24,128,1839,1129,train
423adb35d84f5b.jpg,3599,3599,1645,801,452,372,train
6c6ac899ff5564.jpg,3497,3497,1155,1,455,212,train
311d2b772f3c69.jpg,3504,3504,1695,984,396,357,train
03614976de32d5.jpg,3504,3504,923,462,1631,1058,train
83653ce5d4a9fa.jpg,2861,2861,921,207,683,486,train
f5c7ce1a4eeb82.jpg,3599,3599,1775,1378,1318,425,train
2958d6335b7f74.jpg,1668,1668,984,23,152,66,train
a0b6523575c722.jpg,920,920,99,159,678,334,train
ec3b1fe4f09dbb.jpg,1771,1771,96,185,1594,936,train
fc8ff40593d150.jpg,3599,3599,1647,6,536,220,train
0a6859f6bcfefe.jpg,3000,3000,706,32,2265,1450,train
4717c93203327c.jpg,3504,3504,1545,376,991,729,train
cdf6f2a2c92da8.jpg,1010,1010,224,205,406,289,train
f5030feeea9e38.jpg,3600,3600,1941,421,906,263,train
314140a6129ea8.jpg,1024,1024,89,43,904,628,train
f6bc60bd0e5770.jpg,1376,1376,478,31,253,95,train
3e6615b20527e7.jpg,3456,3456,1543,590,647,463,train
478cbe2c92d29f.jpg,3544,3544,1938,236,1160,823,train
ca03cbfc4c6d79.jpg,2486,2486,750,18,304,125,train
eddff1c53eac66.jpg,1399,1399,762,14,295,135,train
1a2d04a6b24579.jpg,3600,3600,1151,717,745,394,train
1df5cf03de5322.jpg,787,787,69,55,638,410,train
51af697362d67d.jpg,3456,3456,1376,837,452,367,train
cca57323f513a4.jpg,327,327,0,2,327,357,train
c4e6b9a974d941.jpg,3600,3600,721,855,767,750,train
b6f770b111ebe9.jpg,1473,1473,623,12,554,340,train
0e0bc22dd884ba.jpg,3599,3599,1810,1736,316,203,train
41f4fa041d62da.jpg,3599,3599,1613,1488,109,59,train
25889c9c2a17be.jpg,3599,3599,1005,162,481,198,train
73f6d91b42a04a.jpg,2061,2061,615,8,1046,717,train
70684715699219.jpg,1096,1096,335,69,689,578,train
41db24df90ee7f.jpg,3599,3599,1997,1390,439,148,train
d5e04a7759c458.jpg,1032,1032,377,292,291,224,train
8a2dc0e2584fff.jpg,3456,3456,1325,910,486,354,train
8a6edb8e718215.jpg,2955,2955,725,428,703,483,train
a3c75889c3feb3.jpg,3599,3599,1429,786,718,566,train
585b9298ec9d14.jpg,3599,3599,2056,188,615,292,train
064339d53a5dec.jpg,2470,2470,1821,71,385,221,train
dc7c626f57acad.jpg,3599,3599,895,1060,289,175,train
6b542304e25cd1.jpg,3475,3475,2894,52,243,126,train
d4c78428023f74.jpg,3599,3599,1562,1317,460,228,train
7aa3283a9a4547.jpg,2210,2210,457,520,530,197,train
b1610d742d9914.jpg,805,805,258,86,331,182,train
ec6a658d961d64.jpg,3504,3504,1300,591,876,528,train
8cf0a82c1e1c27.jpg,3599,3599,1207,915,486,292,train
850fd0819aad6f.jpg,3599,3599,887,1381,521,208,train
e2d06e8097d85d.jpg,3599,3599,1751,1126,263,123,train
c0b3b621f5bd33.jpg,3504,3504,1287,499,585,432,train
394a3104fe41af.jpg,2240,2240,2186,646,52,161,train
3abf9a703691dc.jpg,3600,3600,2002,875,411,165,train
3dfa9fd80efb35.jpg,636,636,11,21,571,362,train
61c0d18a78efaa.jpg,824,824,92,22,724,355,train
c92edcd1fe011f.jpg,1445,1445,12,75,1419,1125,train
d10342e37b1aee.jpg,3056,3056,770,4,814,383,train
18d338ddbf3880.jpg,1336,1336,12,21,1316,971,train
64bda4263014b5.jpg,1639,1639,304,99,847,601,train
c379fa487632b2.jpg,1928,1928,562,62,370,136,train
32741844bdb661.jpg,680,680,0,0,29,38,train
bd6eebe1de65d5.jpg,788,788,350,54,120,73,train
8d50c9c0fe6d51.jpg,577,577,271,38,85,74,train
da1be33588c5b6.jpg,3599,3599,822,572,1405,930,train
718e9fc68c775a.jpg,3456,3456,1366,481,715,577,train
772a4bf4f98abc.jpg,2152,2152,973,163,571,311,train
22cd7d86be4b15.jpg,3599,3599,208,305,336,181,train
46fb98a7a6fd7b.jpg,3456,3456,1523,809,529,408,train
6420ec4cfee5b5.jpg,3600,3600,1480,1255,618,312,train
a6eb774dadf915.jpg,3504,3504,1434,805,546,403,train
7957d3e19b07b9.jpg,2731,2731,267,490,1784,638,train
c4f6890d1bed43.jpg,3599,3599,2647,141,645,185,train
1bfd163620db3f.jpg,2783,2783,1858,0,394,164,train
67f56a5f10432e.jpg,1493,1493,85,188,1201,797,train
a3dc8d9d515aac.jpg,747,747,0,51,139,130,train
8672cc6891c271.jpg,3600,3600,1390,979,406,199,train
e62abd74f386f5.jpg,1486,1486,779,2,175,79,train
c39dce0159eea9.jpg,3242,3242,832,18,361,151,train
ae618e6f0f230e.jpg,3235,3235,633,0,425,189,train
b1a5da850204aa.jpg,411,411,7,17,400,277,train
9a614febe09acc.jpg,486,486,0,68,469,311,train
cb72ef9d71f634.jpg,3456,3456,1634,819,636,509,train
2e22ac4a43844b.jpg,3440,3440,1264,1,422,227,train
1822e6728ee40a.jpg,1093,1093,362,44,178,79,train
d390c57f6b1df9.jpg,3456,3456,1072,706,1199,668,train
e87935baea4afe.jpg,3456,3456,1370,521,545,433,train
0af9bbf7ed15b7.jpg,1840,1840,1311,188,518,135,train
b5b7eab05c5fb5.jpg,442,442,4,14,415,279,train
d01c105605a57a.jpg,3599,3599,1551,637,715,691,train
e310505a99bb2b.jpg,3600,3600,2804,386,524,218,train
dbaa791f95d391.jpg,763,763,40,220,160,114,train
18b8357e363a01.jpg,3599,3599,1336,499,1065,729,train
62da36d22d54a6.jpg,3370,3370,1437,210,978,321,train
efe7fae830c2ba.jpg,2052,2052,292,299,1078,610,train
065914b40853d9.jpg,1807,1807,1378,4,383,169,train
a9534be79c8823.jpg,1050,1050,5,64,1036,883,train
9c526166eb78d8.jpg,1471,1471,20,139,1414,810,train
5b2259ace4a754.jpg,2250,2250,1313,62,339,153,train
e0f58c07dc5e55.jpg,2000,2000,780,575,95,39,train
e1441bf41cf305.jpg,1636,1636,32,164,1486,819,train
207dc7d6d14567.jpg,3599,3599,1351,351,557,431,train
94ff8387e68ba1.jpg,3456,3456,1288,652,466,367,train
638a72a29e457f.jpg,3599,3599,1445,902,564,510,train
26b8d4f4b2b461.jpg,498,498,0,7,497,623,train
a44935ea3de52c.jpg,2112,2112,135,16,1029,695,train
b1e64284e4dee4.jpg,3439,3439,699,542,769,271,train
a2db943ec4427e.jpg,3415,3415,1092,545,1587,883,train
8adee555934acb.jpg,3504,3504,1329,642,739,458,train
a36fc5af28b101.jpg,1699,1699,647,425,424,133,train
ca581908d2e3ae.jpg,3600,3600,1564,579,565,540,train
ba060c63c6554c.jpg,3599,3599,608,129,596,214,train
b3b0c925b4ee82.jpg,3504,3504,1571,1039,273,238,train
7eeb1b25de9b62.jpg,510,510,1,31,476,389,train
0280bada6fe074.jpg,3599,3599,1501,980,309,265,train
efb7559a93b5fc.jpg,3456,3456,1416,650,522,433,train
ae6b8bbfaf1c35.jpg,3600,3600,1281,1195,415,157,train
f7739d52ad1431.jpg,697,697,286,120,141,94,train
ae23612f42b2e7.jpg,556,556,124,130,144,113,train
29d6f5c8320e14.jpg,2630,2630,831,32,266,89,train
680c36e073e624.jpg,1365,1365,880,21,254,100,train
af64219496d7a6.jpg,318,318,0,4,318,341,train
ebdb13a2b0f858.jpg,3599,3599,0,168,389,223,train
28caa0bf91c1b2.jpg,3599,3599,1626,1068,637,225,train
fd1436a68edcf6.jpg,3600,3600,841,1094,1365,483,train
9011f61252cf9f.jpg,667,667,24,82,641,409,train
3eed556faaa6f9.jpg,3599,3599,1042,1,1633,1119,train
ab8706fa87632c.jpg,2240,2240,1122,723,129,57,train
a73f630b6a8d90.jpg,3456,3456,1709,730,369,209,train
24ce33978a67d8.jpg,365,365,3,11,360,277,train
c6f0f26bf7e32b.jpg,3599,3599,1326,1194,419,166,train
ef14d11664affa.jpg,3002,3002,1093,0,502,158,train
cf2233751b6007.jpg,3456,3456,1426,696,695,459,train
2aa34cf3467939.jpg,3600,3600,1046,860,995,307,train
d175efa948d0a2.jpg,2738,2738,1220,760,339,247,train
9da57d96e25140.jpg,3600,3600,2114,696,741,259,train
27df32e9f225cc.jpg,3504,3504,516,978,1120,914,train
d8a0922b4b056c.jpg,3599,3599,1333,766,624,387,train
6780159624fe9b.jpg,1160,1160,168,110,919,603,train
cdb09641e2096f.jpg,3600,3600,1728,194,1406,869,train
32728c6518f5d1.jpg,3599,3599,1575,992,755,533,train
80fa6426cfc595.jpg,3600,3600,1517,293,1033,357,train
838c7d151aef43.jpg,3504,3504,1251,28,1419,1116,train
4aa79ebfbbf1b4.jpg,1363,1363,913,57,316,143,train
4165b7cbd8856b.jpg,1945,1945,751,431,345,261,train
c0f68a9f251c15.jpg,723,723,9,25,712,548,train
31230d92ad57f2.jpg,1701,1701,719,14,373,164,train
1e7c8989709610.jpg,1107,1107,10,20,1078,862,train
4a53a64f5b41ed.jpg,2076,2076,33,36,2035,1773,train
b51904de58a382.jpg,1413,1413,25,119,1256,790,train
ecb43127099e67.jpg,839,839,170,64,234,79,train
1e2e7a1206244a.jpg,3600,3600,1697,706,700,320,train
01a9fa70e24958.jpg,342,342,0,3,339,482,train
1b158738beb189.jpg,270,270,62,13,38,19,train
18ec87281be951.jpg,1735,1735,1,344,91,132,train
62e33c0043bc82.jpg,1028,1028,102,123,819,517,train
a642c8971252f2.jpg,2292,2292,977,84,619,217,train
f238ff48108783.jpg,588,588,237,57,223,83,train
57ee5e18eeb070.jpg,966,966,398,222,233,173,train
cc7305cd6466c8.jpg,3600,3600,422,607,919,679,train
7e8f3b607b843e.jpg,3599,3599,1416,70,552,249,train
00a4745e7218c4.jpg,975,975,86,128,795,476,train
b4a18102d3f17d.jpg,3600,3600,1468,1483,263,147,train
3fe73d054b35cc.jpg,1684,1684,1275,68,225,98,train
bb4a807be0e737.jpg,3599,3599,1908,1199,109,79,train
0826cf5d581b79.jpg,3599,3599,2193,587,524,297,train
84b967c55309cf.jpg,3599,3599,13,511,380,235,train
15ab0d659f2b5e.jpg,3456,3456,815,1067,312,277,train
dc3489a9973824.jpg,955,955,7,14,936,830,train
31d387193c2b01.jpg,3415,3415,1696,24,986,470,train
cbd4811efe88f1.jpg,2115,2115,785,37,864,538,train
463e50476b2826.jpg,3504,3504,1727,871,274,210,train
0d46de944a4985.jpg,1752,1752,969,51,422,177,train
98fb93358467b1.jpg,3456,3456,1155,1106,651,506,train
f37bf6ed206850.jpg,1665,1665,396,60,362,130,train
4d021076ad1b8d.jpg,3599,3599,1159,1057,927,669,train
7778611517d611.jpg,2696,2696,655,352,701,231,train
f883cf5fdef02b.jpg,1696,1696,150,107,1453,995,train
0bab0691dd2d98.jpg,3599,3599,1016,1496,336,134,train
da4b37283956b5.jpg,478,478,155,57,72,37,train
ef719a9d9a0533.jpg,2378,2378,0,211,2272,2288,train
0d6954f354b5c6.jpg,3600,3600,1816,937,762,236,train
2dbaecb5510b6c.jpg,1120,1120,149,112,884,550,train
c35bbda58a5357.jpg,3456,3456,1580,867,457,277,train
c5e307d63dd1db.jpg,3456,3456,1482,770,465,365,train
d4d8edd4931762.jpg,3456,3456,1370,956,707,436,train
8321d250719ec4.jpg,3456,3456,1061,819,849,491,train
4b9740b1a5c7c7.jpg,3599,3599,2345,278,541,219,train
a65db00677841b.jpg,2783,2783,1665,2,1118,844,train
010d5ad0f83ae5.jpg,3600,3600,1524,778,569,274,train
7a3dbcfce3cfa4.jpg,1204,1204,19,67,1170,839,train
61b5d7e16464bb.jpg,2208,2208,1945,75,209,103,train
9a7e914d5a3005.jpg,3368,3368,2462,166,440,181,train
7fde94bd2cfde2.jpg,1088,1088,0,1,1088,1321,train
caa903dbb32e6c.jpg,3237,3237,1792,4,593,263,train
bc81c29bad1850.jpg,763,763,468,43,180,131,train
1bc5bf81844403.jpg,1544,1544,777,191,499,373,train
a2b62ce3f06e49.jpg,3456,3456,1462,912,246,208,train
31d2761fa2690f.jpg,3599,3599,60,223,329,154,train
26131cd58fd731.jpg,2580,2580,174,283,2318,1599,train
8b300f3e29b839.jpg,3504,3504,1422,768,500,394,train
f53ba6f678aa8a.jpg,470,470,9,59,445,251,train
734c628a6113c5.jpg,1025,1025,566,143,152,48,train
5bd0df2730647c.jpg,733,733,0,7,733,745,train
957bf126239fb8.jpg,920,920,4,10,907,905,train
1806cbac0ddb18.jpg,3504,3504,561,621,1143,639,train
9a3d0ec257ae9b.jpg,3599,3599,850,483,494,190,train
941c2365b77dd7.jpg,3433,3433,1640,19,1298,770,train
166e8ddbe0cf1c.jpg,1080,1080,138,25,841,554,train
e535556312088d.jpg,640,640,133,90,359,226,train
6ba746be4eb19a.jpg,3456,3456,1458,797,425,342,train
598dd713295c99.jpg,3599,3599,1260,1269,527,177,train
ab7b5e167ee7d9.jpg,2612,2612,616,258,701,188,train
fd3545306276b8.jpg,1294,1294,0,70,262,148,train
dcb0c4a5c77b6d.jpg,3456,3456,1117,388,1065,788,train
e700b2028c27e6.jpg,1717,1717,231,294,1106,638,train
89cf43b9bafd65.jpg,3599,3599,968,201,545,198,train
a60c64190e0996.jpg,3456,3456,1559,837,574,348,train
c833e9a4acc9bf.jpg,3599,3599,1433,647,941,608,train
94ca247ff4d2b6.jpg,3000,3000,75,121,2925,1378,train
fac9353ae8bf37.jpg,3456,3456,1388,767,718,469,train
61dc43e62b4d9e.jpg,1294,1294,121,51,967,740,train
7f1dbb73130e76.jpg,3599,3599,727,161,2078,1212,train
1a63e56bb4de0d.jpg,3599,3599,753,197,2101,1479,train
97455ed947cd68.jpg,1035,1035,145,114,605,450,train
05074454ba7db8.jpg,3072,3072,1154,591,733,432,train
d08e822287bf97.jpg,3456,3456,1331,372,804,539,train
0fbcdb87a783a1.jpg,3599,3599,961,0,492,170,train
bdac5ae45bb57b.jpg,3599,3599,140,97,1694,1128,train
a8f63e5b7b17cb.jpg,3504,3504,1223,665,1102,855,train
fa7b4c2b4d27a4.jpg,1280,1280,533,70,312,76,train
9aefcb78534dd7.jpg,1602,1602,110,210,265,137,train
1f863235aeaa28.jpg,1029,1029,54,124,471,333,train
c13ace839e3d08.jpg,3391,3391,2908,0,424,168,train
8e22dbe2fa774e.jpg,3600,3600,1409,1123,630,260,train
3c827c3ff8d0a9.jpg,536,536,0,4,534,539,train
0ec2b94d4feb55.jpg,3599,3599,2179,1246,211,99,train
5355b69a8d8878.jpg,3600,3600,2046,0,618,220,train
60c3afb98c2e51.jpg,3501,3501,1402,1,649,287,train
f5407d26b8b342.jpg,3504,3504,1868,946,551,402,train
bbe388e528fa4c.jpg,1056,1056,27,102,1014,703,train
2f1ab3e475fdde.jpg,798,798,0,7,798,880,train
481ccec846cd59.jpg,3599,3599,708,257,1167,685,train
0f0983f4130914.jpg,3504,3504,1706,940,711,476,train
18467369f48f00.jpg,2716,2716,1101,1,419,157,train
36ce9455e57120.jpg,897,897,13,93,825,474,train
eef057825eef2f.jpg,1890,1890,492,92,929,402,train
97525b2aed5aa4.jpg,2240,2240,748,586,277,99,train
fc88c2b6194774.jpg,3599,3599,1120,885,548,559,train
0d0d32707fa690.jpg,434,434,1,8,433,444,train
91a364e437019b.jpg,1002,1002,489,151,204,71,train
52643890b1f403.jpg,979,979,177,29,346,213,train
6fbe3782c9631f.jpg,1313,1313,678,388,208,141,train
8e589d79debe0a.jpg,708,708,2,50,693,626,train
4dfad01636e6f5.jpg,872,872,144,5,615,375,train
b78349a419ec74.jpg,2554,2554,769,299,713,492,train
bf6e34bf598ca5.jpg,1519,1519,694,17,258,106,train
dcf455843c6f99.jpg,3456,3456,1250,722,506,399,train
a2d01fcc033228.jpg,3504,3504,1433,810,458,307,train
147fee14ddec38.jpg,2274,2274,126,251,2009,1002,train
5f26a86e3a2f57.jpg,1200,1200,260,280,416,129,train
3e8b13a695de02.jpg,2905,2905,772,11,404,158,train
db2626ad6dfd1a.jpg,3599,3599,1439,149,643,203,train
ef478c2e95731f.jpg,2881,2881,1946,23,454,193,train
cfd55ee27728b1.jpg,1751,1751,822,93,397,220,train
1c367c396ea47b.jpg,3456,3456,1079,8,1082,754,train
f2d1f47ed700f0.jpg,1944,1944,803,10,394,143,train
758a3101f4dc09.jpg,1031,1031,609,115,84,32,train
0c5821546292dd.jpg,3600,3600,1653,1169,223,85,train
847e62000755b4.jpg,3456,3456,845,155,773,605,train
15f37e6da2feef.jpg,1973,1973,69,70,1869,982,train
c49ff53c5a32bc.jpg,3504,3504,1448,552,746,487,train
9f14524b515d86.jpg,3072,3072,650,564,1152,743,train
dc5c7b920d48aa.jpg,1363,1363,547,57,281,175,train
059deedddba84d.jpg,3456,3456,1282,777,477,356,train
f5e4666f7360d0.jpg,3600,3600,1202,229,942,634,train
fd5015234068c2.jpg,3078,3078,339,9,532,195,train
17f331824d6fcb.jpg,2480,2480,788,248,1408,871,train
d076db90d74bf1.jpg,1536,1536,1050,97,255,131,train
7193f250ca9db8.jpg,1010,1010,252,104,511,313,train
2d26725fb47964.jpg,3072,3072,1221,437,741,721,train
a33853d3029661.jpg,1010,1010,459,89,541,421,train
2235292cc57b7b.jpg,3599,3599,1838,1007,169,84,train
b50cbb6426dd7f.jpg,3504,3504,1634,919,407,341,train
d66d4d7adbba04.jpg,775,775,16,60,750,556,train
df3b78d794defa.jpg,2087,2087,854,125,588,184,train
fd7b47d8f18a2b.jpg,912,912,81,119,704,485,train
43f9e192c1d189.jpg,3600,3600,1925,776,425,290,train
522672cc4358b6.jpg,3599,3599,1766,1312,165,108,train
8bdf38b571b706.jpg,3600,3600,978,8,1972,895,train
bb74cce3fd4f5e.jpg,3456,3456,1212,572,900,702,train
66d5eddc23bb81.jpg,1061,1061,11,80,228,129,train
946fcbc6c44d80.jpg,1606,1606,275,191,712,430,train
86f5c84fee81c4.jpg,3600,3600,3078,237,522,274,train
d9f58255e6fdf5.jpg,1901,1901,0,97,169,174,train
28c6c96d1e24bc.jpg,3599,3599,1535,552,636,517,train
cd005c952ea019.jpg,3599,3599,1107,1035,671,225,train
9b891e604761c2.jpg,845,845,15,69,801,519,train
3b539775634a9a.jpg,3599,3599,550,293,1801,814,train
3101fc9e1ae5fc.jpg,1567,1567,278,364,872,532,train
fb30a715763127.jpg,3600,3600,1621,624,893,625,train
b36ca7a150fbe6.jpg,3456,3456,1202,528,1167,714,train
3a77dd04bf2387.jpg,1010,1010,16,47,753,558,train
1961d2b62e0fc0.jpg,3599,3599,722,1116,493,182,train
a47a5304c51072.jpg,3600,3600,1561,853,663,420,train
5ff744079fe4d0.jpg,1816,1816,762,46,290,116,train
26f798266bf834.jpg,3599,3599,1364,1097,514,366,train
82459e9d3f5d31.jpg,2626,2626,1530,216,831,250,train
aac60d3ac4db55.jpg,2178,2178,1086,19,813,578,train
425ab768808207.jpg,195,195,0,13,194,130,train
6e133f44114246.jpg,1407,1407,300,23,329,124,train
c3d26dbc9463db.jpg,713,713,110,71,367,200,train
cd9425794a507f.jpg,3600,3600,1139,743,893,641,train
8b9d638a8d9f7b.jpg,3504,3504,1643,927,259,238,train
86c7787f32da3e.jpg,2000,2000,1158,457,383,138,train
8bc9e703955361.jpg,790,790,230,53,93,41,train
0896e04d7fe9e2.jpg,453,453,95,11,284,205,train
96303d745f93fb.jpg,3600,3600,1337,1276,198,82,train
d776f61ef48ae4.jpg,3599,3599,0,0,158,42,train
da2199bcf8f5d5.jpg,1941,1941,484,171,669,412,train
131e66650cce78.jpg,909,909,519,7,385,308,train
2726a8c0da4fad.jpg,3599,3599,1392,1353,209,123,train
16c7fc51352b82.jpg,3456,3456,1433,1284,363,311,train
352cd20eb7183c.jpg,3599,3599,1058,781,850,265,train
bf61ba397f8f24.jpg,3599,3599,1884,1389,176,67,train
dedd0cf2e0ba03.jpg,3504,3504,1708,886,402,275,train
c771d706be3914.jpg,1952,1952,18,176,349,168,train
6b4b9ff48e1568.jpg,939,939,385,232,179,120,train
568184790e45ba.jpg,3504,3504,447,796,958,307,train
5a8d582f43da6d.jpg,3599,3599,1373,660,724,223,train
76252c7d40735d.jpg,3456,3456,1418,677,465,379,train
a1060fcc31ff1e.jpg,1442,1442,248,108,509,136,train
b98a7ef556da2d.jpg,2505,2505,218,13,1908,1451,train
173bb7025132b6.jpg,1145,1145,914,39,220,114,train
4ac924e36ccaab.jpg,3504,3504,1595,934,749,486,train
e5d83e83ca392e.jpg,3456,3456,1551,698,499,338,train
c1f302b659e7f8.jpg,3456,3456,1533,898,237,205,train
711cb6ff71b4c4.jpg,3072,3072,317,384,656,455,train
d71a6c412f2325.jpg,2736,2736,854,1305,374,149,train
a11ce21675a495.jpg,3599,3599,1751,1419,327,116,train
fcdde832201f5d.jpg,1047,1047,8,55,611,511,train
7e993b014c7fe4.jpg,3599,3599,2896,1528,105,49,train
ce3b0e5fdae589.jpg,3504,3504,1468,413,984,646,train
b41ba06d0e95c2.jpg,1905,1905,393,103,425,321,train
eb9f879ef354b5.jpg,338,338,3,7,332,224,train
9d4b84c4a67081.jpg,1516,1516,754,195,469,369,train
e42d90c0de3997.jpg,2240,2240,1156,821,213,83,train
5db13ac107f996.jpg,3504,3504,709,633,884,633,train
d08d075ef83a30.jpg,784,784,20,43,752,484,train
11cc09e15d2f0d.jpg,3599,3599,1023,230,2319,1255,train
8af62daa44b4dd.jpg,3456,3456,1544,272,770,509,train
34b879827b1c54.jpg,1010,1010,266,201,457,249,train
740946a27ca727.jpg,440,440,0,0,24,20,train
0716e85fbc9d69.jpg,3504,3504,1477,964,636,485,train
6e74715e1bfd49.jpg,3456,3456,1052,468,1492,784,train
8063f066fbda7d.jpg,3599,3599,1396,897,398,253,train
43c67527fec56c.jpg,1072,1072,959,61,112,100,train
de7a6d002829b2.jpg,302,302,0,3,301,384,train
e4456ab63a70a6.jpg,3456,3456,1259,253,630,491,train
3e15855034bdfe.jpg,1082,1082,36,19,920,598,train
8654a3643b4c96.jpg,3599,3599,477,488,424,217,train
b0b47ef9aace12.jpg,3600,3600,1160,416,1424,974,train
280700b5e3be05.jpg,3504,3504,1496,995,265,253,train
cc7d335c9769f0.jpg,668,668,13,107,645,387,train
d86d75d0b850cc.jpg,2837,2837,2207,661,379,227,train
466a74968c00b1.jpg,3600,3600,1828,1204,433,343,train
d6b99f5fc75548.jpg,254,254,0,1,254,282,train
8e62abab997f13.jpg,3504,3504,1517,620,553,433,train
a1281c7dbbe527.jpg,2142,2142,1266,52,216,94,train
fbcd23275c4e87.jpg,3504,3504,1783,914,349,289,train
ab1f6b679b3a46.jpg,1549,1549,0,204,176,229,train
a00e651dee36e6.jpg,3504,3504,1440,601,324,274,train
b3a994c1f1d732.jpg,2485,2485,490,108,1635,1143,train
844a1b2a76b22b.jpg,3504,3504,1305,885,1285,932,train
3bc190a7faa572.jpg,3504,3504,1469,692,577,385,train
182d7b879e2524.jpg,3456,3456,1625,767,537,377,train
87d3934e3d0dae.jpg,1111,1111,135,34,811,409,train
f8d5f88dd8ba5e.jpg,880,880,0,8,880,923,train
9cb9de935019cc.jpg,3504,3504,1432,663,788,694,train
b473408399ef1e.jpg,468,468,1,25,461,290,train
caf2228cfe559f.jpg,1922,1922,223,136,930,751,train
24aef287db4f2b.jpg,1381,1381,211,246,752,571,train
cef0f8be863cf4.jpg,2738,2738,902,613,412,294,train
47851145f08520.jpg,2738,2738,1194,758,524,179,train
93505bf9c036d7.jpg,3456,3456,1469,712,539,365,train
2d62fc63c19f3d.jpg,673,673,193,51,139,48,train
239bf90a644a71.jpg,1021,1021,290,186,358,245,train
7f513deaa84239.jpg,3599,3599,212,305,2037,1062,train
c0e91eec282431.jpg,3599,3599,332,54,2814,1448,train
1527eb11543b8f.jpg,3456,3456,780,17,1829,1489,train
0de602eeb219c1.jpg,893,893,290,33,277,84,train
df33a1751f44b4.jpg,2124,2124,564,3,547,245,train
d13c428d012c64.jpg,3504,3504,1634,444,598,343,train
07e6cd623c11c5.jpg,3599,3599,1068,1073,564,605,train
9080af2a3fdb3d.jpg,1962,1962,880,164,524,354,train
e3def89672abec.jpg,3018,3018,1386,711,296,164,train
932c59f5beedad.jpg,3456,3456,932,235,1113,900,train
3f3e19f53c373e.jpg,3599,3599,1655,884,316,237,train
7d6d5043100baf.jpg,3504,3504,1547,843,551,361,train
9fc350d7978565.jpg,418,418,0,14,418,360,train
26675b90883f03.jpg,3599,3599,442,1465,189,247,train
f71a06824b5917.jpg,1066,1066,209,58,718,332,train
67813c3b7f9e21.jpg,3600,3600,3517,1549,79,370,train
9939fef0980fc8.jpg,3456,3456,1357,982,1156,742,train
134ed2a9822232.jpg,1246,1246,434,35,191,79,train
894e6eb5e3591e.jpg,3599,3599,1519,805,738,195,train
01428cdcab4d66.jpg,3007,3007,1441,195,696,403,train
00fdcc59386b20.jpg,3456,3456,1171,765,937,618,train
8d97504e30843c.jpg,1502,1502,10,78,1487,1177,train
f11d9cb6c053cb.jpg,822,822,235,62,161,65,train
64472abc586fd7.jpg,402,402,1,2,389,454,train
49b8d37d8fea00.jpg,811,811,6,41,797,714,train
c2ce1f01151e76.jpg,2861,2861,586,67,577,246,train
0044ec4ae5ecfd.jpg,3504,3504,1487,703,476,447,train
674cb267e94b28.jpg,3599,3599,1619,1395,114,69,train
4aefc55d7aa782.jpg,3004,3004,2177,134,442,186,train
cdc7b8cecd9507.jpg,2240,2240,3,676,186,165,train
7db26a4eb1cbc6.jpg,1436,1436,96,6,187,99,train
4193297fb87d2e.jpg,987,987,25,92,949,824,train
ba34e802426d99.jpg,264,264,76,8,59,33,train
a1669b54344cbe.jpg,136,136,0,5,131,152,train
7b3024a541f52b.jpg,3504,3504,1632,703,551,409,train
beadb9f7f221d8.jpg,3600,3600,1131,221,1118,893,train
9214b3a490f009.jpg,3456,3456,1438,842,318,312,train
